,xdot0,xdot1,xdot2,xdot3
527,9.656977297778694,9.850322822191224,9.901050563784226,9.986797261930082
528,9.65982392288735,9.851505015417386,9.901817576096285,9.986966319923715
529,9.66264631779027,9.852677663946885,9.90258025715382,9.987133450212394
530,9.665444704996462,9.853840874069709,9.903338608397931,9.987298669635829
531,9.668219304820463,9.85499475021257,9.904092631330172,9.98746199499279
532,9.670970335399913,9.856139394969947,9.904842327525708,9.987623443038888
533,9.67369801271277,9.85727490913475,9.905587698645935,9.987783030484387
534,9.676402550594991,9.85840139172901,9.906328746450784,9.987940773992083
535,9.679084160758007,9.859518940034265,9.907065472810553,9.988096690175226
536,9.681743052806516,9.860627649621865,9.907797879717371,9.988250795595496
537,9.684379434256169,9.861727614383014,9.90852596929623,9.988403106761027
538,9.686993510551192,9.862818926558552,9.909249743815533,9.988553640124472
539,9.689585485082645,9.86390167676878,9.909969205697431,9.988702412081135
540,9.692155559206086,9.864975954042793,9.910684357527536,9.988849438967128
541,9.69470393225944,9.866041845847636,9.911395202064291,9.988994737057585
542,9.69723080158136,9.867099438117448,9.912101742248042,9.989138322564934
543,9.699736362528608,9.868148815281879,9.912803981209418,9.989280211637189
544,9.702220808494639,9.869190060294814,9.913501922277664,9.989420420356314
545,9.70468433092744,9.870223254662468,9.914195568988323,9.989558964736615
546,9.707127119347598,9.87124847847133,9.914884925090597,9.98969586072318
547,9.709549361366372,9.872265810415813,9.915569994554309,9.989831124190369
548,9.711951242703746,9.873275327825628,9.91625078157646,9.989964770940343
549,9.71433294720647,9.87427710669286,9.916927290587408,9.990096816701634
550,9.71669465686609,9.875271221698753,9.917599526256643,9.990227277127758
551,9.719036551836954,9.876257746240189,9.9182674934982,9.990356167795875
552,9.721358810454184,9.877236752455858,9.918931197475677,9.990483504205487
553,9.723661609251625,9.87820831125212,9.919590643606893,9.990609301777177
554,9.725945122979738,9.879172492328548,9.920245837568176,9.990733575851387
555,9.728209524623463,9.880129364203148,9.920896785298279,9.990856341687241
556,9.730454985420012,9.881078994237242,9.921543493001957,9.990977614461409
557,9.732681674876638,9.882021448660044,9.922185967153185,9.991097409266999
558,9.73488976078829,9.882956792592873,9.922824214498029,9.991215741112498
559,9.737079409255259,9.883885090073054,9.923458242057183,9.991332624920751
560,9.739250784700703,9.884806404077457,9.924088057128186,9.991448075527975
561,9.741404049888136,9.885720796545714,9.92471366728729,9.99156210768281
562,9.743539365938801,9.886628328403066,9.92533508039104,9.991674736045413
563,9.74565689234899,9.887529059582889,9.925952304577518,9.991785975186577
564,9.747756787007235,9.888423049048841,9.926565348267301,9.991895839586899
565,9.749839206211446,9.889310354816688,9.927174220164119,9.99200434363598
566,9.75190430468592,9.89019103397575,9.927778929255227,9.992111501631653
567,9.753952235598277,9.89106514271002,9.928379484811488,9.992217327779255
568,9.755983150576247,9.891932736318902,9.928975896387195,9.99232183619093
569,9.7579971997244,9.892793869237618,9.929568173819614,9.992425040884967
570,9.759994531640727,9.893648595057247,9.930156327228294,9.99252695578517
571,9.76197529343312,9.894496966544414,9.930740367014096,9.99262759472026
572,9.763939630735722,9.895339035660625,9.931320303858,9.992726971423313
573,9.765887687725181,9.89617485358124,9.931896148719678,9.992825099531231
574,9.767819607136753,9.897004470714116,9.93246791283584,9.992921992584241
575,9.76973553028029,9.89782793671787,9.933035607718349,9.993017664025428
576,9.771635597056104,9.898645300519812,9.933599245152148,9.993112127200297
577,9.773519945970687,9.899456610333518,9.934158837192973,9.993205395356362
578,9.77538871415231,9.900261913676061,9.934714396164862,9.993297481642783
579,9.777242037366488,9.901061257384905,9.935265934657503,9.993388399110003
580,9.77908005003129,9.901854687634426,9.93581346552338,9.993478160709444
581,9.780902885232534,9.902642249952136,9.936357001874757,9.993566779293204
582,9.782710674738826,9.903423989234525,9.936896557080505,9.99365426761381
583,9.784503549016476,9.904199949762605,9.937432144762765,9.993740638323972
584,9.786281637244235,9.904970175217084,9.937963778793463,9.993825903976388
585,9.788045067327943,9.905734708693247,9.938491473290691,9.993910077023555
586,9.789793965914981,9.90649359271548,9.93901524261495,9.993993169817623
587,9.79152845840861,9.90724686925148,9.939535101365266,9.994075194610264
588,9.793248668982145,9.907994579726154,9.940051064375194,9.994156163552573
589,9.794954720592992,9.908736765035183,9.940563146708703,9.994236088694985
590,9.796646734996557,9.90947346555829,9.941071363655961,9.99431498198723
591,9.798324832759961,9.910204721172185,9.941575730729019,9.994392855278303
592,9.799989133275641,9.910930571263203,9.942076263657402,9.994469720316454
593,9.801639754774806,9.91165105473965,9.942572978383625,9.99454558874921
594,9.803276814340729,9.91236621004385,9.943065891058621,9.994620472123415
595,9.804900427921893,9.913076075163874,9.9435550180371,9.994694381885294
596,9.806510710345009,9.913780687645016,9.944040375872843,9.994767329380533
597,9.808107775327853,9.914480084600948,9.944521981313933,9.994839325854388
598,9.809691735491985,9.915174302724619,9.944999851297942,9.994910382451808
599,9.811262702375304,9.915863378298857,9.945474002947057,9.994980510217587
600,9.812820786444474,9.916547347206706,9.945944453563172,9.995049720096526
601,9.814366097107182,9.917226244941496,9.946411220622938,9.995118022933616
602,9.815898742724258,9.91790010661664,9.94687432177279,9.995185429474246
603,9.817418830621666,9.918568966975178,9.947333774823932,9.995251950364423
604,9.81892646710234,9.919232860399061,9.947789597747315,9.995317596151017
