,xdot0,xdot1,xdot2,xdot3
287,9.916320548671385,9.916320548671385,9.916320548671385,9.916320548671385
288,9.917703652245212,9.917703652245212,9.917703652245212,9.917703652245212
289,9.919063895063315,9.919063895063315,9.919063895063315,9.919063895063315
290,9.920401654981816,9.920401654981816,9.920401654981816,9.920401654981816
291,9.921717303611407,9.921717303611407,9.921717303611407,9.921717303611407
292,9.923011206420577,9.923011206420577,9.923011206420577,9.923011206420577
293,9.924283722837137,9.924283722837137,9.924283722837137,9.924283722837137
294,9.92553520634806,9.92553520634806,9.92553520634806,9.92553520634806
295,9.92676600459768,9.92676600459768,9.92676600459768,9.92676600459768
296,9.927976459484254,9.927976459484254,9.927976459484254,9.927976459484254
297,9.929166907254949,9.929166907254949,9.929166907254949,9.929166907254949
298,9.930337678599233,9.930337678599233,9.930337678599233,9.930337678599233
299,9.931489098740746,9.931489098740746,9.931489098740746,9.931489098740746
300,9.932621487527639,9.932621487527639,9.932621487527639,9.932621487527639
301,9.93373515952142,9.93373515952142,9.93373515952142,9.93373515952142
302,9.934830424084343,9.934830424084343,9.934830424084343,9.934830424084343
303,9.935907585465335,9.935907585465335,9.935907585465335,9.935907585465335
304,9.936966942884519,9.936966942884519,9.936966942884519,9.936966942884519
305,9.938008790616328,9.938008790616328,9.938008790616328,9.938008790616328
306,9.939033418071254,9.939033418071254,9.939033418071254,9.939033418071254
307,9.940041109876242,9.940041109876242,9.940041109876242,9.940041109876242
308,9.941032145953752,9.941032145953752,9.941032145953752,9.941032145953752
309,9.942006801599522,9.942006801599522,9.942006801599522,9.942006801599522
310,9.942965347559037,9.942965347559037,9.942965347559037,9.942965347559037
311,9.943908050102738,9.943908050102738,9.943908050102738,9.943908050102738
312,9.944835171099998,9.944835171099998,9.944835171099998,9.944835171099998
313,9.945746968091848,9.945746968091848,9.945746968091848,9.945746968091848
314,9.946643694362537,9.946643694362537,9.946643694362537,9.946643694362537
315,9.947525599009875,9.947525599009875,9.947525599009875,9.947525599009875
316,9.94839292701444,9.94839292701444,9.94839292701444,9.94839292701444
317,9.949245919307623,9.949245919307623,9.949245919307623,9.949245919307623
318,9.950084812838561,9.950084812838561,9.950084812838561,9.950084812838561
319,9.950909840639952,9.950909840639952,9.950909840639952,9.950909840639952
320,9.951721231892794,9.951721231892794,9.951721231892794,9.951721231892794
321,9.952519211990044,9.952519211990044,9.952519211990044,9.952519211990044
322,9.953304002599232,9.953304002599232,9.953304002599232,9.953304002599232
323,9.954075821724034,9.954075821724034,9.954075821724034,9.954075821724034
324,9.954834883764835,9.954834883764835,9.954834883764835,9.954834883764835
325,9.95558139957828,9.95558139957828,9.95558139957828,9.95558139957828
326,9.956315576535852,9.956315576535852,9.956315576535852,9.956315576535852
327,9.957037618581474,9.957037618581474,9.957037618581474,9.957037618581474
328,9.957747726288165,9.957747726288165,9.957747726288165,9.957747726288165
329,9.958446096913752,9.958446096913752,9.958446096913752,9.958446096913752
330,9.95913292445567,9.95913292445567,9.95913292445567,9.95913292445567
331,9.959808399704848,9.959808399704848,9.959808399704848,9.959808399704848
332,9.960472710298708,9.960472710298708,9.960472710298708,9.960472710298708
333,9.961126040773294,9.961126040773294,9.961126040773294,9.961126040773294
334,9.961768572614524,9.961768572614524,9.961768572614524,9.961768572614524
335,9.962400484308612,9.962400484308612,9.962400484308612,9.962400484308612
336,9.963021951391644,9.963021951391644,9.963021951391644,9.963021951391644
337,9.963633146498344,9.963633146498344,9.963633146498344,9.963633146498344
338,9.964234239410025,9.964234239410025,9.964234239410025,9.964234239410025
339,9.964825397101755,9.964825397101755,9.964825397101755,9.964825397101755
340,9.965406783788739,9.965406783788739,9.965406783788739,9.965406783788739
341,9.965978560971934,9.965978560971934,9.965978560971934,9.965978560971934
342,9.966540887482916,9.966540887482916,9.966540887482916,9.966540887482916
343,9.967093919527997,9.967093919527997,9.967093919527997,9.967093919527997
344,9.967637810731619,9.967637810731619,9.967637810731619,9.967637810731619
345,9.968172712179026,9.968172712179026,9.968172712179026,9.968172712179026
346,9.96869877245824,9.96869877245824,9.96869877245824,9.96869877245824
347,9.969216137701329,9.969216137701329,9.969216137701329,9.969216137701329
348,9.969724951625004,9.969724951625004,9.969724951625004,9.969724951625004
349,9.970225355570541,9.970225355570541,9.970225355570541,9.970225355570541
350,9.970717488543045,9.970717488543045,9.970717488543045,9.970717488543045
351,9.97120148725006,9.97120148725006,9.97120148725006,9.97120148725006
352,9.971677486139548,9.971677486139548,9.971677486139548,9.971677486139548
353,9.972145617437235,9.972145617437235,9.972145617437235,9.972145617437235
354,9.972606011183341,9.972606011183341,9.972606011183341,9.972606011183341
355,9.973058795268706,9.973058795268706,9.973058795268706,9.973058795268706
356,9.973504095470314,9.973504095470314,9.973504095470314,9.973504095470314
357,9.973942035486232,9.973942035486232,9.973942035486232,9.973942035486232
358,9.97437273696997,9.97437273696997,9.97437273696997,9.97437273696997
359,9.97479631956428,9.97479631956428,9.97479631956428,9.97479631956428
360,9.975212900934388,9.975212900934388,9.975212900934388,9.975212900934388
361,9.975622596800674,9.975622596800674,9.975622596800674,9.975622596800674
362,9.976025520970829,9.976025520970829,9.976025520970829,9.976025520970829
363,9.97642178537146,9.97642178537146,9.97642178537146,9.97642178537146
364,9.976811500079187,9.976811500079187,9.976811500079187,9.976811500079187
365,9.977194773351213,9.977194773351213,9.977194773351213,9.977194773351213
366,9.97757171165541,9.97757171165541,9.97757171165541,9.97757171165541
367,9.977942419699877,9.977942419699877,9.977942419699877,9.977942419699877
368,9.978307000462044,9.978307000462044,9.978307000462044,9.978307000462044
369,9.978665555217262,9.978665555217262,9.978665555217262,9.978665555217262
370,9.979018183566948,9.979018183566948,9.979018183566948,9.979018183566948
371,9.979364983466244,9.979364983466244,9.979364983466244,9.979364983466244
372,9.979706051251235,9.979706051251235,9.979706051251235,9.979706051251235
373,9.980041481665701,9.980041481665701,9.980041481665701,9.980041481665701
374,9.980371367887447,9.980371367887447,9.980371367887447,9.980371367887447
375,9.980695801554173,9.980695801554173,9.980695801554173,9.980695801554173
376,9.981014872788943,9.981014872788943,9.981014872788943,9.981014872788943
377,9.98132867022521,9.98132867022521,9.98132867022521,9.98132867022521
378,9.981637281031443,9.981637281031443,9.981637281031443,9.981637281031443
379,9.981940790935337,9.981940790935337,9.981940790935337,9.981940790935337
380,9.982239284247628,9.982239284247628,9.982239284247628,9.982239284247628
381,9.982532843885517,9.982532843885517,9.982532843885517,9.982532843885517
382,9.9828215513957,9.9828215513957,9.9828215513957,9.9828215513957
383,9.983105486977019,9.983105486977019,9.983105486977019,9.983105486977019
384,9.983384729502742,9.983384729502742,9.983384729502742,9.983384729502742
385,9.983659356542475,9.983659356542475,9.983659356542475,9.983659356542475
386,9.983929444383707,9.983929444383707,9.983929444383707,9.983929444383707
387,9.984195068053,9.984195068053,9.984195068053,9.984195068053
388,9.984456301336833,9.984456301336833,9.984456301336833,9.984456301336833
389,9.9847132168021,9.9847132168021,9.9847132168021,9.9847132168021
390,9.984965885816269,9.984965885816269,9.984965885816269,9.984965885816269
391,9.985214378567198,9.985214378567198,9.985214378567198,9.985214378567198
392,9.985458764082642,9.985458764082642,9.985458764082642,9.985458764082642
393,9.985699110249422,9.985699110249422,9.985699110249422,9.985699110249422
394,9.98593548383229,9.98593548383229,9.98593548383229,9.98593548383229
395,9.986167950492465,9.986167950492465,9.986167950492465,9.986167950492465
396,9.986396574805884,9.986396574805884,9.986396574805884,9.986396574805884
397,9.98662142028113,9.98662142028113,9.98662142028113,9.98662142028113
398,9.98684254937708,9.98684254937708,9.98684254937708,9.98684254937708
399,9.987060023520256,9.987060023520256,9.987060023520256,9.987060023520256
400,9.987273903121881,9.987273903121881,9.987273903121881,9.987273903121881
401,9.98748424759467,9.98748424759467,9.98748424759467,9.98748424759467
402,9.987691115369328,9.987691115369328,9.987691115369328,9.987691115369328
403,9.987894563910782,9.987894563910782,9.987894563910782,9.987894563910782
